text,gold,pred
L'islam invite la femme à s'instruire et à étudier contrairement à ce commentaire qui transpire la haine et le rejet d'autrui.,no,YES
La peur de l'inconnu.,no,YES
"Les musulmans qui sont originaire du pays ou il ce trouve, dans quel pays doit il ce rendre?",no,YES
"La République nous apprends la liberté, l'égalité, la fraternité.Aucune religion n'entre en opposition avec ces valeurs.",no,YES
La majorité des musulmans sont des citoyens modèle. Certains peuvent être très orthodoxes comme dans toues les religions.,no,YES
"Et pourquoi donc, je suis très bien là où je suis.",no,YES
C'est l'ignorance qui parle.,no,YES
C'est justement parce qu'elles veulent participer à la vie publique que vous en faites un problème.,no,YES
Vous regardez trop bfmtv.,no,YES
Ahhh bon! Ahhh c'est pour sa que de plus en plus de français s'expatrie! Au soleil! Euh dans les pays musulmans ou il fait bon vivre!,no,YES
Ne disait-on pas la même chose des Juifs il y a moins d'un siècle?,no,YES
Ça ne vous a pas encore atteint on dirait.,no,YES
Bien au contraire on est bien plus libres que vous ne le pensez.,no,YES
Et vice versa.,no,YES
"Si la plupart des femme et enfermées c'est à cause de vous pas de leurs marie ,vous les stigmatisées à chaque fois qu il feulent faire quelque chose vous les bloquer avec vous commentaires raciste.",no,YES
"Plusieurs fois dans l'histoire, les musulmans ont accueilli des juifs persécutés par les chrétiens en Europe.",no,YES
Pouvez vous me définir lis la politique?,no,YES
L'islam est une religion intemporelle et universelle.,no,YES
"Généralisation scandaleuse faisant complètement oublier le fait que beaucoup, et même la plupart, le portent par choix, et l'enlèveront donc quand ELLES le souhaiteront.",no,YES
"Je n'ai pas à apprendre à celui qui ne veut pas savoir les valeurs universellement connues de l'islam,.",no,YES
Les musulmanes sont stigmatisé.,no,YES
Lisez par vous même le CORAN et vous comprendrez.,no,YES
"Certaine maman voilées reste au foyer oui pour s'occuper de leir enfants leur donner une bonne éducation, des bonnes valeurs.",no,YES
"De nombreuses femmes souffrent en silence de ne pouvoir se vêtir comme elles le souhaitent en France le pays de la liberté! Elles préfèrent préserver leur conscience tranquille et renoncer à des activités de loisir et de sport qu'elles adorent, il est où le politique?",no,YES
"Procédons simplement si c'était vrai,vous n'en verriez pas et cela ne serait pas un sujet.",no,YES
Ca y est ils y sont! Les musulmans français sont en France.,no,YES
L'islam déteste les femmes.,yes,YES
L'islam est une religion qui s'adapte au pays.,no,YES
Quelle est cette soi disant politique?,no,YES
Ce type de propos devrait etres condamner!,no,YES
"Leur religion interdise le vole, comment peuvent ils voler votre travail.",no,YES
Ce sont clichés dépassés.,no,YES
Son équivalence dans la religion chrétienne?,no,YES
Gandhi s'est pas fait assassiner par un musulman.,no,YES
"A force d'en parler, cela nous nuit.",no,YES
Ce qui vous agresse ce n'est pas le voile mais le choix de le porter ou pas.,no,YES
Vous devriez essayer de visiter une mosquée et discuter avec un imam. Vous seriez très surpris de niveau de tolérance dont sais faire preuve le musulman.,no,YES
Et ceux qui affirment ça sont tous dès racistes.,no,YES
Pauvres de vous! Je vous plains!,no,YES
Récupération politique.,no,YES
Non. C'est un choix personnel. Chaque femme est et doit être libre de porter ou non le voile.,no,YES
"L'islam existe depuis 1440 ans mais les actes terroristes sont récents et ne sont que rarement imputables à des musulmans (nationalistes, mafieux, etc.)",no,YES
Quelle parti? Comment adhérer?,no,YES
L'islam est une religion du juste milieu.,no,YES
Tout dépend comment on le pratique mais il n'est pas incompatible si il y'a le respect de chcun pour l'autre.,no,YES
"La France est un pays laïc, oui. Au nom de cette laïcité, l'Etat français s'astreint à la neutralité quant aux libertés religieuses, qui d'ailleurs sont inscrites dans les libertés fondamentales. C'est la laïcité qui garantit et protège les convictions religieuses quelles qu'elles soient en France.",no,YES
Faux car le voile n'est pas que islamique Toutes les religions en parlent.,no,YES
Trouvez alors des preuves concrètes que les femmes musulmanes sont enfermés.,no,YES
La haine et la xénophobie doivent être combattu rien d'autre.,no,YES
"Si une minorité de ""musulmans"" vous permet de dire que TOUS les musulmans sont des terroristes alors si vous avez un neurone défectueux dans votre cerveaux, on en déduis donc d'après votre logique que vous êtes complètement cinglés!",no,YES
"Ce type de commentaire est une généralisation excessive, comme beaucoup l'ont été dans l'histoire.",no,YES
C'est faux. Et les textes le prouvent.,no,YES
Et puis elles font ce qu'elles veulent.,no,YES
"La pratique de l islam n empeche pas le vivre ensemble et la conviction de chacun, c est ça être laïque.",no,YES
Avez vous des statistiques?,no,YES
Je pointe une essentialisation et du sexisme né colonialiste.,no,YES
Quelle genre de problème?,no,YES
"Si elles restent à La maisons pour certaine, c'est un choix de vie.",no,YES
Religion moyenageuse comme les autres religions.,no,YES
Y'a pu qu'à attendre un prochain hitler et nous deviendrons peut être nous aussi des victimes ?.,no,YES
Ce genre de tweet est une fraude pour l'humanité.,no,YES
La sagesse n'a pas d'âge.,no,YES
"L'islam prône également la liberté, l'égalité et la fraternité. Cela est visible dans de nombreux versets et des paroles prophètiques.",no,YES
Autorisez les à travaillez avec le voile alors.,no,YES
La liberté fait peur Celle qui porte le voile en sont la preuve.,no,YES
"Bravo, quelle lumière!",no,YES
"Nous sommes censé être dans un pays libre, chacun à le droit de vêtir comme bon lui semble.",no,YES
Les musulmans ne volent pas votre travail.,no,YES
Le voile est un choix personnel en réponse à une croyance religieuse. Se demande-t-on si les bonnes soeurs se couvrent à des fins politiques?,no,YES
Ce sont vos discours qui enferme la liberté de la femme avec ou sans voile.,no,YES
"Je vous rappelle que votre tweet constitue une incitation à la discrimination qui est condamné par la loi, merci de faire le nécessaire ou nous serons contraint d'utiliser tous moyens juridiques à votre encontre.",no,YES
Francaise d'origine portugaise converti à l'islam.,no,YES
Ta réflexion est une agression contre le principe de laïcité.,no,YES
Média : véhiculer la peur des musulmans.,no,YES
"Qui est nous? Qu'est-ce que ""nous"" voit exactement?",no,YES
Je suis dans mon pays.,no,YES
"C'est sûr qu'à cette allure, elles seront complètement rejetées, pas de sortie scolaires, pas de piscine, pas de sport et pas de boulot. La faute a qui?",no,YES
"Malheureusement, la Musulmanie n'existe pas. Les religions/ croyances/ philosophies/ systèmes de pensée transcendent les frontières géographiques et n'admettent pas de limites, sauf celles que l'homme se fixe lui-même. Jésus est bien né à Nazareth. Est-ce pour autant que Chrétiens et Juifs devraient s'y installer.? Un peu de sérieux.",no,YES
Nous avons nos propres boucheries.,no,YES
Arrêtez d'écouter les médias et faites vous votre propre vérité.,no,YES
L'islam respect la république y'a t que celle ci n'entrave pas la liberté de pratiquer sa religion!,no,YES
Qu'en est-il des autres styles vestimentaires qui ne sont pas courants dans certaines cultures?,no,YES
Votre discours est insidieux et révoltant.,no,YES
"Quand même cela serait-il, exprimer son adhésion à une idéologie, une religion, une philosophie dans l'espace public est protégé par l'article 9 de la CEDH.",no,YES
"Dis moi ce qui te tagresse dans mon bout de tissus, t'es tu pose la question quand tu vois une none ou la statue de la vierge Marie?",no,YES
Avez vous discuté avec les femmes voilées pour tenir de tels propos.,no,YES
Ils cherchent plutôt à leur faire comprendre ou accepter leur religion.,no,YES
Beaucoup de istes pour mieux appuyer ces assertions douteuses. Le suffixe iste a bien été choisi.,no,YES
#islamophobie. L'islam n'est pas une maladie. Elle n'est pas contagieuse.,no,YES
C'est pour leur but religieux.,no,YES
"Il y a plus d'un milliard de musulmans dans le monde donc si c était le cas, on aurait rencontrer plus d'actes terroristes.",no,YES
C'est un cliché islamophobe.,no,YES
"Libre à vous de manger devant moi, cela ne me dérange pas.",no,YES
"Ce discours cible les immigrants d'une manière générale , mais pour être accepté avec le climat de haaaine contre les musulmans , il a changé le nom de la cible. Or parmi les immigrants orientaux à titre d'exemple, il y les chrétiens et les musulmans.",no,YES
Hors sujet.,no,YES
"J en suis navrée, mais il te faut faire un travail sur soi.",no,YES
N'écoutez pas les imbéciles.,no,YES
Pourriez vous m'éclairer sur les définitions suivantes: fondamentaliste/islamiste et salafiste.,no,YES
Rien à voir.,no,YES
"Encore un prétexte pour éviter d'adresser les vrais problèmes de la société, dont le voile ne fait absolument pas partie. Avec un tel aveuglement, ce n'est pas plutôt vous qui devriez enlever votre voile?",no,YES
Citation d'un homme lors de la prise de la Mecque se ne son pas les murs qu'il prend d'assaut ce son les cœurs.,no,YES
Assez étonnant cette prétention à savoir ce que pensent les femmes musulmanes.,no,YES
"Vous faites des amalgames et utiliser des mots qui n'ont pas de sens,je peux vous convier à en discuter pour avoir des définition précise.",no,YES
"Alors que quand des Européens envahissent militairement des continents entiers, c'est un gentil partage de culture, une mission civilisatrice.",no,YES
C est mieux qu'un monastère!,no,YES
Insulte et diffamation.,no,YES
"Toutes les nounous et femmes de ménage analphabètes font elle de la politique? Non bien sûr mais celle ci ne nous dérange pas , elles servent!",no,YES
On y est déjà mdr.,no,YES
Larousse ou robert?,no,YES
"Vous connaissez donc toutes les femmes voilées et le contexte dans lequel elles ont commencé à le mettre? Je suis chercheur, je suis preneur.",no,YES
Induire La peur et rien que la peur!,no,YES
Toujours les mêmes propos contre l'étranger.,no,YES
"Et où iraient les musulmans français? Nombreux sont les habitants de la Réunion, de Mayotte, les descendants des habitants des colonies (maghreb, Afrique noire.) qui sont musulmans et Français depuis des générations.",no,YES
L'islam est une religion de paix et de tolérance.,no,YES
Nous sommes soumises à notre Créateur comme nos soeurs voilées chretiennes.,no,YES
"Les femmes musulmanes se renferment avec leur voile, c'est normal qu'on les discrimine.",yes,YES
L'islam prône la liberté religieuse conformément au verset « Nul contrainte en matière de religion ».,no,YES
Je vous envoi mon cv et vous me dites ce que vous en pensez? Attention c est un peu long!,no,YES
1.5 milliards de terroristes.,no,YES
"Non, clairement.",no,YES
"Dans toute communauté humaine, il y a toujours des extrémistes, mais ce n'est pas l'apanage de l'Islam, et c'est contraire à son message.",no,YES
Sortez de votre caverne et surtout éteignez votre télé!,no,YES
Le jour ou on laissera les musulmans parler d'eux même et se défendre eux même on les connaitra réellement et on s'assurera qu'il n'y pas de problème musulman.,no,YES
Oubliez nous un peu merci.,no,YES
La jalousie envers une belle religion.,no,YES
Qui dit problème dit solution.,no,YES
Faux! Renseigner vous sur l'islam.,no,YES
Tu n'as pas à valider ma tenue comme je n'ai pas à valider la tienne.,no,YES
Ce sont là des attaques gratuites et injustifiées qui visent à stigmatiser une communauté.,no,YES
Votre réflexion prouve que s'instruire est vitale.,no,YES
Le manque de connaissance devient dangereux dans votre esprit.,no,YES
"La république est aveugle, il ne lui convient pas de rendre compatible une religion.",no,YES
C'est quoi le pays du musulman? La musulmanie??.,no,YES
"Retourner où? En France, j' y suis déjà.",no,YES
Je suis surement plus légitime dans mon statut de citoyen Français que vous ne l'êtes avec vos propos haineux.,no,YES
"De même, votre attitude négative peut être considérée comme violente par les autres.",no,YES
Oula mais vous confondez plusieurs notions il va falloir choisir laquelle les qualifie.,no,YES
Pourquoi un bout de tissu est-il agressif?,no,YES
Ce sont de non musulmans qui ont ouvert la pratique du terrorisme.,no,YES
Le voile est un ordre Divin.,no,YES
Non Monsieur/ Madame Les musulmans sont aussi différents que les autres citoyens.,no,YES
Il manque esclavagiste arriviste opportuniste.,no,YES
"Non, elles le portent en leur âme et conscience.",no,YES
"L'islam se répandra par amour par rédemption mais pas par la terreur. Les personnes choisiront le chemin de la vérité, de la bienveillance, de la bienfaisance.",no,YES
Cela est votre vision des choses Je suis musulman et j'ai aucun problème avec ma religion.,no,YES
Vous parlez sans en connaître.,no,YES
Les femmes musulmanes sont des citoyennes comme toutes le autres et en aucun cas celles-ci doivent!,no,YES
Vous sous trompez je connais beaucoup de femme voilées qui travaillent.,no,YES
Propos de racistes!,no,YES
Pacifiste mais pas attentiste.,no,YES
"Encore une idée des années 50 que l'immigration vit sur le dos de la France or les femmes voilées sont représentées dans tous les corps de métier (avocates, médecins, comptables.)",no,YES
Vous avez des stats?,no,YES
"Mdr ont est la parce que la France a coloniser nos pays et à pris toute les richesses , et après il à mis des collaborateur pour l'éternité.",no,YES
Nous voyons de plus en plus un problème musulman.,yes,YES
Mon voile est un choix personnel.,no,YES
Misérable commentaire!,no,YES
Il me vas si bien!,no,YES
Il faudrait revoir votre histoire.,no,YES
"L'islam instaure le droit de l'homme à l'équité, à la justice, même s'il s'agit d'un ennemi ou d'un non croyant conformément à ce verset : « et si vous jugez entre les gens, jugez avec équité, même si c'est pendant la guerre. Et que la haine que vous avez vis-à-vis d'un peuple, ne vous pousse pas à être injuste ».",no,YES
Comment définissez vous les valeurs françaises.,no,YES
"L'islam n'appartient à aucune région en tant que tel, c'est une religion comme tous les autres.",no,YES
Tous les hommes sont pareils dans leur humanité! Soyez un peu sérieux.,no,YES
Un vêtement porté par autrui peut vous gêner car vous n'y êtes pas habitué mais pas vous agresser. Cela n'a pas de sens.,no,YES
Edouard aux mains d'argent était sympa malgré son apparence.,no,YES
S'ils étaient tous terroristes il y aurait actuellement des millions de terroristes sur la terre! Enfermons les tous!,no,YES
"Si vous pensez qu'en harcelant la femme elle faiblira et fera marche arrière, c'est que vous n'avez rien compris au respect de la liberté de conscience.",no,YES
Je suis chez moi.,no,YES
La stigmatisation d'une religion n'a jamais fait un problème pour elle mes plutôt un problème pour vous.,no,YES
C'est faux la religion musulmane et la plus fraternelle des religion pour tous le Monde.,no,YES
Vous êtes devin? Et sinon le psg gagne le prochain match?,no,YES
Être contre la pudeur n'est pas l'avis de tous et heureusement.,no,YES
Met en exergue l'ignorance des gens.,no,YES
Les hommes musulmans ne sont pas violent.,no,YES
Les femmes qui se dénudent sont soumis à la dictate de la société.,no,YES
De quelles valeurs parlez vous donc parce que les valeurs de l'islam sont entièrement compatible avec les valeurs de la république.,no,YES
Propos simplistes.,no,YES
"Porter un voile, et donc, exprimer son opinion religieuse est une des libertés fondamentales de l'individu. Chacun de nous exprime son individualité. Le port du voile, de la même manière, est l'expression d'une individualité.",no,YES
C'est la liberté de culte.,no,YES
"Faux : les musulmans profitent de tous les systèmes, c est fait pour ça un système.",no,YES
Si c'est le résultat de la compréhension de l'islam tel que transmis par les premiers musulmans alors vous ne pourrait que vous en réjouir.,no,YES
"Faux pour la plupart elles travaillent, si ce n est pas le cas c est un choix.",no,YES
Sans commentaire.,no,YES
Donc ce n est plus un problème pour vous!,no,YES
"Avez-vous demandé, au moins une fois, à une femme voilée, si elle a été obligé de porter le voile?",no,YES
Ta parole est une agression contre ma religion.,no,YES
Et pourquoi?,no,YES
"Si vous nous rendez tout ce que vos pays ont pillé pendant l'impérialisme colonial, ça peut se négocier. Mais si en revanche vous estimez que les musulmans ne méritent pas d'avoir le niveau de vie des Européens, alors votre vie va être malheureuse.",no,YES
Les valeurs de la République ont évolué au point de pouvoir embrasser toutes les religions.,no,YES
En Musulmanie?,no,YES
Nous sommes chez nous.,no,YES
Incitation à la Haine.,no,YES
C'est justement parce que c'est faux que cela vous pose problème!,no,YES
La liberté d'expression s'arrète lorsqu'il y a atteinte à une religion et à une partie de la population.,no,YES
Un musulman peut il porter autant de casquette? Que fait il le reste de son temps? Ce musulman doit être diplômiste en polytechnique!,no,YES
Les musulmans sont chez eux en France.,no,YES
Je ne sais pas répondre à cette question.,no,YES
Le voile est un choix religieux personnel quel rapport avec la politique?,no,YES
"Lorsque vous vous arrêterez dagresser les musulmans, il n'y aura plus de problème.",no,YES
"Quand même cela serait vrai, en quoi cela vous porte-t-il préjudice?",no,YES
"Ce discours se contredit avec la laïcité, d'autre des communautés européennes adoptent l'islam depuis plusieurs siècles, comme d'autres communautés chrétiennes ont conservé leur religion au sein des pays dits musulmans.",no,YES
Si l'islam était politique nous aurions eu des femmes voilée dans chaque gouvernement.,no,YES
Le string est une agression contre moi Les femmes à moitié nue placardées sur des affiches c'est également une agression contre moi.,no,YES
Récupération politique malsaine.,no,YES
Ce sont les médias qui font ce focus.,no,YES
Les musulmans sont tous pareils.,yes,YES
Les femmes sont très précieuses dans l'islam et elles sont portées à leurs juste valeur.,no,YES
"Vers quel pays devrais je retourner? Je suis francais. Si vous connaissez un pays nommé Islamland ou Islmistan, merci de m en informer.",no,YES
"On voudrait nous faire croire que c'est normal, bientôt nos petites filles voilées.",yes,YES
L'islam est une religion tout à fait compatible avec les valeurs de la République. Sinon la France aurait 6 millions de problèmes.,no,YES
Le terrorisme n est pas une valeur musulmane.,no,YES
Chacun est libre de ses choix.,no,YES
Ce voile devrait être un non évènement pourquoi tu lui donnes un message qu'il ne porte pas si ce n'est je crois en Dieu.,no,YES
Discours de quelqu'un qui ne s'ouvrent pas au monde.,no,YES
Les musulmans vivent en paix avc leur religion.,no,YES
Que veux dire terroriste.,no,YES
Ma mère est voilée et professeur.,no,YES
Figurez vous que je m'y trouve dans mon pays.,no,YES
Qu'est ce que ça veut dire?,no,YES
Ce sont les médias qui alimentent cette peur.,no,YES
"Avant la christianisation de la france, il y avait peut etre une religion majoritaire, et avant cela, sans doute une autre, et ainsi de suite. Apres l'islamisation, peut etre que la france deviendra bouddhiste, c'est ce qui fait tout simplement l'histoire de l'humanité.",no,YES
"Islam signifie Paix, il n'a jamais prôné la violence, mais l'amour, que la paix soit avec vous mes frères et soeurs dans l'humanité.",no,YES
Ces propos pour éviter le débat.,no,YES
Pourquoi vous acharnez vous sur sa tenue? En quoi cela vous regarde t-il? Ce n'est qu'un morceau de tissu pour vous mais bien plus pour elle; il protège sa liberté de conscience.,no,YES
Le but c'est la liberté de conscience la finalité c'est la non discrimination pour raisons de religion.,no,YES
Mon voile est ma liberté.,no,YES
Connaissez vous réellement une femme voilée?,no,YES
En quoi il t'agresse?,no,YES
Le seul but de vos parole est fondé sur de la haine sous couvert d'islamophobie.,no,YES
C'est un manque de connaissance des femmes Musulmanes.,no,YES
D ou tenez vous ces propos?,no,YES
Je connais une congresswoman américaine qui ne serait pas de votre avis.,no,YES
"Ya pas de ""s"" à démonstration!",no,YES
Le respect des autres est la base du vivre ensemble et l'islam respecte tout le monde.,no,YES
"Vous avez oublié djihadiste, pongiste, vélociste, Salakis. Au bon lait de Brebis!",no,YES
Ce sont les individus qui sont violents.,no,YES
Ah bon? Soyez crédible.,no,YES
"C'est l'argument de ceux qui ont peur de la diffèrence, peur de l'autre.",no,YES
Ton voile est une agression contre moi.,yes,YES
L'islam ne prône pas la guerre contrairement à vos fantasmes.,no,YES
Stéréotypes.,no,YES
En quoi est ce que ma liberté de me vêtir comme je l'entends est une aggression?,no,YES
L'islam est une religion moyenâgeuse.,yes,YES
"Changer de paire de lunettes, elles sont #islamophobes.",no,YES
"L Islam n est pas une politique, c est une religion.",no,YES
Les valeurs de république ne sont pas en opposition avec celles de l'islam. C'est faux.,no,YES
Pourriez vous me definir l islam et ces trois termes qu on en discute ensuite?,no,YES
L'islam est une religion de paix.,no,YES
C'est une insulte à la liberté de conscience de femmes musulmanes.,no,YES
Jusqu'à présent vous démontrez que c est l inverse.,no,YES
Pourquoi dans ce cas les musulmans condamnent ils unanimement tous les attentats ayant eu lieu sur le sol français et européen.,no,YES
"Les femmes voilées subissent beaucoup de discriminations, ce qui pourrait pousser certaines d'entre elle à s'enfermer.",no,YES
"Oui effectivement , vous êtes de plus en paranoïaque! Vous regarder trop la télé!",no,YES
"Tu VEUX DIRE "" TERROIRISTES""?",no,YES
Phrase de raciste qui regarde bfmtv en boucle.,no,YES
Si c'est le cas on est mal.,no,YES
"Ces messages ne font que réveiller tous les fous qui n'ont plus rien à perdre dans toutes les comunités , haine et peur!",no,YES
Et pourtant c'est toi qui m'agresse.,no,YES
Représentation des choses faite par medias.,no,YES
"Analyse du ""nous""? Qui en fait?",no,YES
Et cela viens d'où à votre avis.,no,YES
Les musulmans sont là depuis plus longtemps que certains.,no,YES
Les terroristes n'ont rien de musulmans.,no,YES
L islam est une religion elle ne peut envahir personne. Chacun est libre d y adhérer où non.L islamisation est un terme inventé qui n a aucun sens. La seule raison qui vous pousse à avoir de tels propos c est la méconnaissance.,no,YES
Voilée apolitique.,no,YES
Libre a qui veux de s'habiller comme elle le souhaite.,no,YES
C'est islamophobe.,no,YES
"L'islam n'a pas de pays propre, car vous ne connaissais pas la définition de l'islam.",no,YES
Je vous aime bien moi.,no,YES
"La République n'a pas toujours respecté ses propres valeurs: esclavage, colonialisme, infériorisation des femmes. Quand on montre du doigt, quatre doigts vous désignent!",no,YES
"Votre haine est la maladie, la tolérance est le remède.",no,YES
"Si tel est leur choix, vous ne pouvez pas leur interdire ce que les droits de l homme ont consacré, la liberté de culte.",no,YES
Normal si à chaque la république sort de son chapeau une Loi contre l'islam.,no,YES
A preuve du contraire il n'existe pas de pays nommé musulman ou la musulmanie n'existe pas encore.,no,YES
Au contraire les jeunes aiment jeuner pour faire comme tout le monde.,no,YES
C'est du délire islamophobe.,no,YES
Vous parlez a qui svp?,no,YES
Certains discours peuvent aussi être une forme d'agression.,no,YES
"Il n'y a nul contrainte en islam, le port du voile par la femme est un choix personnel, et de foi, il n'est nul exigé par la famille ou le mari.",no,YES
Non musulmans retournez dans vos pays!,no,YES
Pourquoi se terminent ils tous en -iste?,no,YES
C'est un argument des islamophobes.,no,YES
N'est ce pas la peur de la différence qui vous fait dire çelà?,no,YES
Les musulmans n'impose rien.,no,YES
"Non. Les discours discriminants à l'encontre d'une religion, si.",no,YES
C'est d'ailleurs pour ça qu'ils sont des millions à venir vivre dans des pays où la majorité de la population n'est pas musulmane.,no,YES
"Notre pays c'est la France! C'est ici que nous sommes nés, c'est ici que nous avons grandi, c'est ici que nous payons nos impôts et c'est ici que nous mourrons.",no,YES
"Environ 6 Millions de musulmans citoyens en France contre une dizaine de personnes ""terroriste"" vous permet de tremper tout le monde dans le même bain? Belle Réflexion!",no,YES
Autant de mots décrivant votre manque de personnalité. Jolie copier-coller tiré des logorrhées de pseudo experts en terrorisme.,no,YES
C'est une religion de souche!,no,YES
Encore une théorie transmise par islamophobe.,no,YES
Ta haine aussi.,no,YES
Faudrait déjà que la République est des valeurs. Comme par exemple respecter la religions des autres.,no,YES
"Avez vous un exemple concret, connaissez vous la population musulmane?",no,YES
Les femmes ayant la foi portent un foulard par conviction religieuse et certainement pas soumise à qui que ce soit si ce n'est le créateur!,no,YES
L islam est bien sûr compatible avec la république. La plupart des musulmans sont complètement prenant dans la société dans les organisations diverses et variées tel que les associations de parents d élèves de quartiers où autres le vivre ensemble est très important.,no,YES
Le voile est contraire à la laïcité.,yes,YES
Je comprends que je ne représente pas ton idéal féminin mais sache que ce voile est ma fierté.,no,YES
Un bout de tissu et tu te sens agressé ; tu es quelques peu sensible.,no,YES
"En étant voilées elles ne sont pas soumises, elles vivent pleinement leur religion.",no,YES
Copé est passé par là.,no,YES
Incitation à la haine.,no,YES
Il n'y a que des extrémistes pour tenir ses propos.,no,YES
"Personnellement dans mon entourage, toutes les femmes que je connais qui portent le voile, l'ont fait en leur ame et conscience. Et vous, avez vous pris le temps de discuter respectueusement, sans a priori, avec une femme qui porte le voile?",no,YES
Nous n'obligeons personne à manger hallal.,no,YES
Les musulmans sont des humains et essaient de subsister comme tout le monde.,no,YES
Un voile n a rien d'agressive. Vos mots le sont.,no,YES
L'islam ne déteste pas l'Islam les femmes. Elles sont partie intégrantes de la société.,no,YES
Pas besoin de répondre.,no,YES
Le musulmans détestent les actes et non pas l Homme.,no,YES
Arrêtez la calomnie et les rumeurs.,no,YES
"Le soucis est historique et il convient que chaque côté se réconcilie avec son histoire (civilisation islamique, reconquista, et jen passe).",no,YES
Ce n'est qu'un bout de tissus.,no,YES
"Le voile est la protection de la femme, sont honneur et un signe de pudeur et de foi.",no,YES
L'islam est la religion de l'obscurantisme.,yes,YES
"L'amalgame est facile puisqu'il part d'un sophisme. Tous les terroristes sont musulmans (cela reste à prouver). Les musulmans sont tous musulmans, donc tous les musulmans sont terroristes. Cette phrase est aussi vraie que ce sophisme: Tous les chats sont mortels. Socrate est mortel, donc Socrate est un chat.",no,YES
Femmes au foyer c'est pas un gros mots!,no,YES
Votre objectif est de briser la concorde nationale? Vous n' y parviendrez pas.,no,YES
"La plupart des musulmans francais sont nés en france, comment font ils concretement pour retourner chez eux?",no,YES
Le critère d'emploi qui compte pour n'importe quel patron est plutôt la compétence pour le poste à exercer et non la religion.,no,YES
Vous créez le communautarisme.,no,YES
A fait e de fabriquer des prob la ou il n'y a pas lieu d'être on va finir par croire que c'est à cause de l'islam qu'il y'a du chômage en France! Pathétique.,no,YES
"Je suis française, je ne suis jamais sentie aussi française qu'en suivant l'islam.",no,YES
Propos isamophobes.,no,YES
"En France, nous avons une interprétation erronée de la laïcité. Allez voir en Angleterre les femmes voilées travaillent dans toutes les branches et même la fonction publique.",no,YES
"Que voulez vous , rien ne change dans nos monastères!",no,YES
"Si pour vous, prier et faire le bien est un problème,alors c est vous le problème.",no,YES
"Il faudrait des musulmans qui accèdent au pouvoir pour cela,c est loin d être le cas.",no,YES
T'aime pas la couleur?,no,YES
Ces votre vision des choses cela ne veut pas dire qu'en vous avez raison.,no,YES
Pas plus que vos mini jupe et autres.,no,YES
Discrimination.,no,YES
N'êtes vous pas entrain de faire un procès d'intention?,no,YES
"Au contraire, il n'y a nulle religion qui met autant en valeur la femme que l'islam!",no,YES
"Je suis musulmane et je suis la sunna de mon Prohète Mohammed, PSL.",no,YES
"Et pour les autres religions, on dit quoi?",no,YES
Mon voile est un choix respectable.,no,YES
C'est les politiques qu'ils l'ont rendu compliqués avec des lois qui ont ni queues ni tête.,no,YES
Vous ne connaissez donc aucun musulman.,no,YES
"L'islam considère que la femme est un joyau. Et comme toute pierre précieuse, elle doit être préservé des regards malsaints.",no,YES
C'est une parole des extrémistes.,no,YES
"Les musulmans sont libre de vivre ou ils veulent, comme tout être humain dans ce monde.",no,YES
Faux! Absolument faux! La tolérance le respect la sagesse et la Paix entre autres sont les valeurs de cette religion.,no,YES
Il y a retour à la foi de manière générale.,no,YES
Qui vous l'a confirmé? Quelles sont vos sources?,no,YES
C'est faux nous sommes musulmans qui veut dire soumission au seigneur Ce dernier est bon et nous commande de faire que le bien.,no,YES
Si on était tous des terroristes le monde n'existerait plus lol.,no,YES
"Du temps du Prophète Mohamad, les femmes participaient activement à la vie de société.",no,YES
Savez vous que plus de 90% des victimes mondiales du terrorisme sont musulmanes?,no,YES
Quelle est l'agression? Définissez ce qui est fait CONTRE vous?!,no,YES
La richesse d'un pays c'est son brassage si vous ne le supportez pas alors rentrez dans votre pays d'intolérant.,no,YES
Pourtant à la télévision il sont inexistant!,no,YES
Majeures.,no,YES
Non ces le droit à chaque personne de s'habillier librement.,no,YES
L'islam respecte la république.,no,YES
"Réponse par l'absurde: s'ils l'étaient ""tous"", il y aurait autrement plus de victimes puisque les musulmans sont près de 2 milliards dans le monde!",no,YES
Elles portent le voile parce qu'elle sont libre de le porter.,no,YES
Nous sommes déjà dans nôtres chère pays français de confession musulman.,no,YES
"L'islamophobie n'est pas une opinion, c'est un délit.",no,YES
Cela sous entend que je suis venu de qq part or je suis née ici.,no,YES
J'ai meme entendu dire par NKM qu'ils seraient meme kouffaristes.,no,YES
Accepte moi avec mon foulard.,no,YES
Beaucoup de femmes voilées sont cultivées et font ce choix contre l'avis de leurs maris ou famille.,no,YES
"Je suis musulmane et aucun de ces adjectifs ne me représente, donc, non.",no,YES
L'islamophobie est un délit tout comme toute forme de racisme.,no,YES
"Vous n'avez pas vu des femmes politiques, des sportives, des journalistes?",no,YES
"L'histoire des juifs prouve le contraire. Ce sont les musulmans qui ont assuré leur protection quand des ""catholiques"" les pourchassaient et voulaient les exterminer.",no,YES
De quel Pays parlez-vous? Où souhaitez-vous les déporter? En Allemagne? Ou peut être à Drancy? A vous lire.,no,YES
En France car ils ont peut de la différence de l'autre depuis toujours. Historiquement prouvé.,no,YES
Le choix de la façon de s'habiller est une liberté personnelle et ne doit aucunement être source de discrimination.,no,YES
"Djihadiste, pianiste cycliste aussi mdrrr (Samia orosmane)",no,YES
Faudrait faire la différence entre choix et enfermées.,no,YES
Vous habitez sur quelle planète?,no,YES
