text,gold,pred
Respect mutuel.,no,OUI
Je suis musulmans et français et fière de l êtres.,no,OUI
Chaque musulmans a sa place en france tant que celui ci respect le pays ds lequel il vit!,no,OUI
Affirmation qui vise à reléguer une catégorie de citoyens de la sphère publique.,no,OUI
Deja quelle est la définition de ces mots.,no,OUI
1.8 milliards de musulmans dans le monde. Donc 1.8 milliards de terroristes.,no,OUI
Les femmes en mini jupe sont soumises et obligée de porter des mini jupe.,no,OUI
#islamophobie. La liberté de porter le voile est une liberté fondamentale des droits humains. Il ne va pas à l'encontre de votre liberté.,no,OUI
Savez vous au moins ce que cela veux dire.,no,OUI
C'est une tentative de manipulation de l'opinion publique.,no,OUI
L'islam invite la femme à s'instruire et à étudier contrairement à ce commentaire qui transpire la haine et le rejet d'autrui.,no,OUI
La peur de l'inconnu.,no,OUI
"Les musulmans qui sont originaire du pays ou il ce trouve, dans quel pays doit il ce rendre?",no,OUI
"La République nous apprends la liberté, l'égalité, la fraternité.Aucune religion n'entre en opposition avec ces valeurs.",no,OUI
La majorité des musulmans sont des citoyens modèle. Certains peuvent être très orthodoxes comme dans toues les religions.,no,OUI
"Et pourquoi donc, je suis très bien là où je suis.",no,OUI
C'est l'ignorance qui parle.,no,OUI
C'est justement parce qu'elles veulent participer à la vie publique que vous en faites un problème.,no,OUI
Vous regardez trop bfmtv.,no,OUI
Ahhh bon! Ahhh c'est pour sa que de plus en plus de français s'expatrie! Au soleil! Euh dans les pays musulmans ou il fait bon vivre!,no,OUI
Ne disait-on pas la même chose des Juifs il y a moins d'un siècle?,no,OUI
Ça ne vous a pas encore atteint on dirait.,no,OUI
Bien au contraire on est bien plus libres que vous ne le pensez.,no,OUI
Et vice versa.,no,OUI
"Si la plupart des femme et enfermées c'est à cause de vous pas de leurs marie ,vous les stigmatisées à chaque fois qu il feulent faire quelque chose vous les bloquer avec vous commentaires raciste.",no,OUI
"Plusieurs fois dans l'histoire, les musulmans ont accueilli des juifs persécutés par les chrétiens en Europe.",no,OUI
Pouvez vous me définir lis la politique?,no,OUI
L'islam est une religion intemporelle et universelle.,no,OUI
"Généralisation scandaleuse faisant complètement oublier le fait que beaucoup, et même la plupart, le portent par choix, et l'enlèveront donc quand ELLES le souhaiteront.",no,OUI
"Je n'ai pas à apprendre à celui qui ne veut pas savoir les valeurs universellement connues de l'islam,.",no,OUI
Les musulmanes sont stigmatisé.,no,OUI
Lisez par vous même le CORAN et vous comprendrez.,no,OUI
"Certaine maman voilées reste au foyer oui pour s'occuper de leir enfants leur donner une bonne éducation, des bonnes valeurs.",no,OUI
"De nombreuses femmes souffrent en silence de ne pouvoir se vêtir comme elles le souhaitent en France le pays de la liberté! Elles préfèrent préserver leur conscience tranquille et renoncer à des activités de loisir et de sport qu'elles adorent, il est où le politique?",no,OUI
"Procédons simplement si c'était vrai,vous n'en verriez pas et cela ne serait pas un sujet.",no,OUI
Ca y est ils y sont! Les musulmans français sont en France.,no,OUI
L'islam déteste les femmes.,yes,OUI
L'islam est une religion qui s'adapte au pays.,no,OUI
Quelle est cette soi disant politique?,no,OUI
Ce type de propos devrait etres condamner!,no,OUI
"Leur religion interdise le vole, comment peuvent ils voler votre travail.",no,OUI
Ce sont clichés dépassés.,no,OUI
Son équivalence dans la religion chrétienne?,no,OUI
Gandhi s'est pas fait assassiner par un musulman.,no,OUI
"A force d'en parler, cela nous nuit.",no,OUI
Ce qui vous agresse ce n'est pas le voile mais le choix de le porter ou pas.,no,OUI
Vous devriez essayer de visiter une mosquée et discuter avec un imam. Vous seriez très surpris de niveau de tolérance dont sais faire preuve le musulman.,no,OUI
Et ceux qui affirment ça sont tous dès racistes.,no,OUI
Pauvres de vous! Je vous plains!,no,OUI
Récupération politique.,no,OUI
Non. C'est un choix personnel. Chaque femme est et doit être libre de porter ou non le voile.,no,OUI
"L'islam existe depuis 1440 ans mais les actes terroristes sont récents et ne sont que rarement imputables à des musulmans (nationalistes, mafieux, etc.)",no,OUI
Quelle parti? Comment adhérer?,no,OUI
L'islam est une religion du juste milieu.,no,OUI
Tout dépend comment on le pratique mais il n'est pas incompatible si il y'a le respect de chcun pour l'autre.,no,OUI
"La France est un pays laïc, oui. Au nom de cette laïcité, l'Etat français s'astreint à la neutralité quant aux libertés religieuses, qui d'ailleurs sont inscrites dans les libertés fondamentales. C'est la laïcité qui garantit et protège les convictions religieuses quelles qu'elles soient en France.",no,OUI
Faux car le voile n'est pas que islamique Toutes les religions en parlent.,no,OUI
Trouvez alors des preuves concrètes que les femmes musulmanes sont enfermés.,no,OUI
La haine et la xénophobie doivent être combattu rien d'autre.,no,OUI
"Si une minorité de ""musulmans"" vous permet de dire que TOUS les musulmans sont des terroristes alors si vous avez un neurone défectueux dans votre cerveaux, on en déduis donc d'après votre logique que vous êtes complètement cinglés!",no,OUI
"Ce type de commentaire est une généralisation excessive, comme beaucoup l'ont été dans l'histoire.",no,OUI
C'est faux. Et les textes le prouvent.,no,OUI
Et puis elles font ce qu'elles veulent.,no,OUI
"La pratique de l islam n empeche pas le vivre ensemble et la conviction de chacun, c est ça être laïque.",no,OUI
Avez vous des statistiques?,no,OUI
Je pointe une essentialisation et du sexisme né colonialiste.,no,OUI
Quelle genre de problème?,no,OUI
"Si elles restent à La maisons pour certaine, c'est un choix de vie.",no,OUI
Religion moyenageuse comme les autres religions.,no,OUI
Y'a pu qu'à attendre un prochain hitler et nous deviendrons peut être nous aussi des victimes ?.,no,OUI
Ce genre de tweet est une fraude pour l'humanité.,no,OUI
La sagesse n'a pas d'âge.,no,OUI
"L'islam prône également la liberté, l'égalité et la fraternité. Cela est visible dans de nombreux versets et des paroles prophètiques.",no,OUI
Autorisez les à travaillez avec le voile alors.,no,OUI
La liberté fait peur Celle qui porte le voile en sont la preuve.,no,OUI
"Bravo, quelle lumière!",no,OUI
"Nous sommes censé être dans un pays libre, chacun à le droit de vêtir comme bon lui semble.",no,OUI
Les musulmans ne volent pas votre travail.,no,OUI
Le voile est un choix personnel en réponse à une croyance religieuse. Se demande-t-on si les bonnes soeurs se couvrent à des fins politiques?,no,OUI
Ce sont vos discours qui enferme la liberté de la femme avec ou sans voile.,no,OUI
"Je vous rappelle que votre tweet constitue une incitation à la discrimination qui est condamné par la loi, merci de faire le nécessaire ou nous serons contraint d'utiliser tous moyens juridiques à votre encontre.",no,OUI
Francaise d'origine portugaise converti à l'islam.,no,OUI
Ta réflexion est une agression contre le principe de laïcité.,no,OUI
Média : véhiculer la peur des musulmans.,no,OUI
"Qui est nous? Qu'est-ce que ""nous"" voit exactement?",no,OUI
Je suis dans mon pays.,no,OUI
"C'est sûr qu'à cette allure, elles seront complètement rejetées, pas de sortie scolaires, pas de piscine, pas de sport et pas de boulot. La faute a qui?",no,OUI
"Malheureusement, la Musulmanie n'existe pas. Les religions/ croyances/ philosophies/ systèmes de pensée transcendent les frontières géographiques et n'admettent pas de limites, sauf celles que l'homme se fixe lui-même. Jésus est bien né à Nazareth. Est-ce pour autant que Chrétiens et Juifs devraient s'y installer.? Un peu de sérieux.",no,OUI
Nous avons nos propres boucheries.,no,OUI
Arrêtez d'écouter les médias et faites vous votre propre vérité.,no,OUI
L'islam respect la république y'a t que celle ci n'entrave pas la liberté de pratiquer sa religion!,no,OUI
Qu'en est-il des autres styles vestimentaires qui ne sont pas courants dans certaines cultures?,no,OUI
Votre discours est insidieux et révoltant.,no,OUI
"Quand même cela serait-il, exprimer son adhésion à une idéologie, une religion, une philosophie dans l'espace public est protégé par l'article 9 de la CEDH.",no,OUI
"Dis moi ce qui te tagresse dans mon bout de tissus, t'es tu pose la question quand tu vois une none ou la statue de la vierge Marie?",no,OUI
Avez vous discuté avec les femmes voilées pour tenir de tels propos.,no,OUI
Ils cherchent plutôt à leur faire comprendre ou accepter leur religion.,no,OUI
Beaucoup de istes pour mieux appuyer ces assertions douteuses. Le suffixe iste a bien été choisi.,no,OUI
#islamophobie. L'islam n'est pas une maladie. Elle n'est pas contagieuse.,no,OUI
C'est pour leur but religieux.,no,OUI
"Il y a plus d'un milliard de musulmans dans le monde donc si c était le cas, on aurait rencontrer plus d'actes terroristes.",no,OUI
C'est un cliché islamophobe.,no,OUI
"Libre à vous de manger devant moi, cela ne me dérange pas.",no,OUI
"Ce discours cible les immigrants d'une manière générale , mais pour être accepté avec le climat de haaaine contre les musulmans , il a changé le nom de la cible. Or parmi les immigrants orientaux à titre d'exemple, il y les chrétiens et les musulmans.",no,OUI
Hors sujet.,no,OUI
"J en suis navrée, mais il te faut faire un travail sur soi.",no,OUI
N'écoutez pas les imbéciles.,no,OUI
Pourriez vous m'éclairer sur les définitions suivantes: fondamentaliste/islamiste et salafiste.,no,OUI
Rien à voir.,no,OUI
"Encore un prétexte pour éviter d'adresser les vrais problèmes de la société, dont le voile ne fait absolument pas partie. Avec un tel aveuglement, ce n'est pas plutôt vous qui devriez enlever votre voile?",no,OUI
Citation d'un homme lors de la prise de la Mecque se ne son pas les murs qu'il prend d'assaut ce son les cœurs.,no,OUI
Assez étonnant cette prétention à savoir ce que pensent les femmes musulmanes.,no,OUI
"Vous faites des amalgames et utiliser des mots qui n'ont pas de sens,je peux vous convier à en discuter pour avoir des définition précise.",no,OUI
"Alors que quand des Européens envahissent militairement des continents entiers, c'est un gentil partage de culture, une mission civilisatrice.",no,OUI
C est mieux qu'un monastère!,no,OUI
Insulte et diffamation.,no,OUI
"Toutes les nounous et femmes de ménage analphabètes font elle de la politique? Non bien sûr mais celle ci ne nous dérange pas , elles servent!",no,OUI
On y est déjà mdr.,no,OUI
Larousse ou robert?,no,OUI
"Vous connaissez donc toutes les femmes voilées et le contexte dans lequel elles ont commencé à le mettre? Je suis chercheur, je suis preneur.",no,OUI
Induire La peur et rien que la peur!,no,OUI
Toujours les mêmes propos contre l'étranger.,no,OUI
"Et où iraient les musulmans français? Nombreux sont les habitants de la Réunion, de Mayotte, les descendants des habitants des colonies (maghreb, Afrique noire.) qui sont musulmans et Français depuis des générations.",no,OUI
L'islam est une religion de paix et de tolérance.,no,OUI
Nous sommes soumises à notre Créateur comme nos soeurs voilées chretiennes.,no,OUI
"Les femmes musulmanes se renferment avec leur voile, c'est normal qu'on les discrimine.",yes,OUI
L'islam prône la liberté religieuse conformément au verset « Nul contrainte en matière de religion ».,no,OUI
Je vous envoi mon cv et vous me dites ce que vous en pensez? Attention c est un peu long!,no,OUI
1.5 milliards de terroristes.,no,OUI
"Non, clairement.",no,OUI
"Dans toute communauté humaine, il y a toujours des extrémistes, mais ce n'est pas l'apanage de l'Islam, et c'est contraire à son message.",no,OUI
Sortez de votre caverne et surtout éteignez votre télé!,no,OUI
Le jour ou on laissera les musulmans parler d'eux même et se défendre eux même on les connaitra réellement et on s'assurera qu'il n'y pas de problème musulman.,no,OUI
Oubliez nous un peu merci.,no,OUI
La jalousie envers une belle religion.,no,OUI
Qui dit problème dit solution.,no,OUI
Faux! Renseigner vous sur l'islam.,no,OUI
Tu n'as pas à valider ma tenue comme je n'ai pas à valider la tienne.,no,OUI
Ce sont là des attaques gratuites et injustifiées qui visent à stigmatiser une communauté.,no,OUI
Votre réflexion prouve que s'instruire est vitale.,no,OUI
Le manque de connaissance devient dangereux dans votre esprit.,no,OUI
"La république est aveugle, il ne lui convient pas de rendre compatible une religion.",no,OUI
C'est quoi le pays du musulman? La musulmanie??.,no,OUI
"Retourner où? En France, j' y suis déjà.",no,OUI
Je suis surement plus légitime dans mon statut de citoyen Français que vous ne l'êtes avec vos propos haineux.,no,OUI
"De même, votre attitude négative peut être considérée comme violente par les autres.",no,OUI
Oula mais vous confondez plusieurs notions il va falloir choisir laquelle les qualifie.,no,OUI
Pourquoi un bout de tissu est-il agressif?,no,OUI
Ce sont de non musulmans qui ont ouvert la pratique du terrorisme.,no,OUI
Le voile est un ordre Divin.,no,OUI
Non Monsieur/ Madame Les musulmans sont aussi différents que les autres citoyens.,no,OUI
Il manque esclavagiste arriviste opportuniste.,no,OUI
"Non, elles le portent en leur âme et conscience.",no,OUI
"L'islam se répandra par amour par rédemption mais pas par la terreur. Les personnes choisiront le chemin de la vérité, de la bienveillance, de la bienfaisance.",no,OUI
Cela est votre vision des choses Je suis musulman et j'ai aucun problème avec ma religion.,no,OUI
Vous parlez sans en connaître.,no,OUI
Les femmes musulmanes sont des citoyennes comme toutes le autres et en aucun cas celles-ci doivent!,no,OUI
Vous sous trompez je connais beaucoup de femme voilées qui travaillent.,no,OUI
Propos de racistes!,no,OUI
Pacifiste mais pas attentiste.,no,OUI
"Encore une idée des années 50 que l'immigration vit sur le dos de la France or les femmes voilées sont représentées dans tous les corps de métier (avocates, médecins, comptables.)",no,OUI
Vous avez des stats?,no,OUI
"Mdr ont est la parce que la France a coloniser nos pays et à pris toute les richesses , et après il à mis des collaborateur pour l'éternité.",no,OUI
Nous voyons de plus en plus un problème musulman.,yes,OUI
Mon voile est un choix personnel.,no,OUI
Misérable commentaire!,no,OUI
Il me vas si bien!,no,OUI
Il faudrait revoir votre histoire.,no,OUI
"L'islam instaure le droit de l'homme à l'équité, à la justice, même s'il s'agit d'un ennemi ou d'un non croyant conformément à ce verset : « et si vous jugez entre les gens, jugez avec équité, même si c'est pendant la guerre. Et que la haine que vous avez vis-à-vis d'un peuple, ne vous pousse pas à être injuste ».",no,OUI
Comment définissez vous les valeurs françaises.,no,OUI
"L'islam n'appartient à aucune région en tant que tel, c'est une religion comme tous les autres.",no,OUI
Tous les hommes sont pareils dans leur humanité! Soyez un peu sérieux.,no,OUI
Un vêtement porté par autrui peut vous gêner car vous n'y êtes pas habitué mais pas vous agresser. Cela n'a pas de sens.,no,OUI
Edouard aux mains d'argent était sympa malgré son apparence.,no,OUI
S'ils étaient tous terroristes il y aurait actuellement des millions de terroristes sur la terre! Enfermons les tous!,no,OUI
"Si vous pensez qu'en harcelant la femme elle faiblira et fera marche arrière, c'est que vous n'avez rien compris au respect de la liberté de conscience.",no,OUI
Je suis chez moi.,no,OUI
La stigmatisation d'une religion n'a jamais fait un problème pour elle mes plutôt un problème pour vous.,no,OUI
C'est faux la religion musulmane et la plus fraternelle des religion pour tous le Monde.,no,OUI
Vous êtes devin? Et sinon le psg gagne le prochain match?,no,OUI
Être contre la pudeur n'est pas l'avis de tous et heureusement.,no,OUI
Met en exergue l'ignorance des gens.,no,OUI
Les hommes musulmans ne sont pas violent.,no,OUI
Les femmes qui se dénudent sont soumis à la dictate de la société.,no,OUI
De quelles valeurs parlez vous donc parce que les valeurs de l'islam sont entièrement compatible avec les valeurs de la république.,no,OUI
Propos simplistes.,no,OUI
"Porter un voile, et donc, exprimer son opinion religieuse est une des libertés fondamentales de l'individu. Chacun de nous exprime son individualité. Le port du voile, de la même manière, est l'expression d'une individualité.",no,OUI
C'est la liberté de culte.,no,OUI
"Faux : les musulmans profitent de tous les systèmes, c est fait pour ça un système.",no,OUI
Si c'est le résultat de la compréhension de l'islam tel que transmis par les premiers musulmans alors vous ne pourrait que vous en réjouir.,no,OUI
"Faux pour la plupart elles travaillent, si ce n est pas le cas c est un choix.",no,OUI
Sans commentaire.,no,OUI
Donc ce n est plus un problème pour vous!,no,OUI
"Avez-vous demandé, au moins une fois, à une femme voilée, si elle a été obligé de porter le voile?",no,OUI
Ta parole est une agression contre ma religion.,no,OUI
Et pourquoi?,no,OUI
"Si vous nous rendez tout ce que vos pays ont pillé pendant l'impérialisme colonial, ça peut se négocier. Mais si en revanche vous estimez que les musulmans ne méritent pas d'avoir le niveau de vie des Européens, alors votre vie va être malheureuse.",no,OUI
Les valeurs de la République ont évolué au point de pouvoir embrasser toutes les religions.,no,OUI
En Musulmanie?,no,OUI
Nous sommes chez nous.,no,OUI
Incitation à la Haine.,no,OUI
C'est justement parce que c'est faux que cela vous pose problème!,no,OUI
La liberté d'expression s'arrète lorsqu'il y a atteinte à une religion et à une partie de la population.,no,OUI
Un musulman peut il porter autant de casquette? Que fait il le reste de son temps? Ce musulman doit être diplômiste en polytechnique!,no,OUI
Les musulmans sont chez eux en France.,no,OUI
Je ne sais pas répondre à cette question.,no,OUI
Le voile est un choix religieux personnel quel rapport avec la politique?,no,OUI
"Lorsque vous vous arrêterez dagresser les musulmans, il n'y aura plus de problème.",no,OUI
"Quand même cela serait vrai, en quoi cela vous porte-t-il préjudice?",no,OUI
"Ce discours se contredit avec la laïcité, d'autre des communautés européennes adoptent l'islam depuis plusieurs siècles, comme d'autres communautés chrétiennes ont conservé leur religion au sein des pays dits musulmans.",no,OUI
Si l'islam était politique nous aurions eu des femmes voilée dans chaque gouvernement.,no,OUI
Le string est une agression contre moi Les femmes à moitié nue placardées sur des affiches c'est également une agression contre moi.,no,OUI
Récupération politique malsaine.,no,OUI
Ce sont les médias qui font ce focus.,no,OUI
Les musulmans sont tous pareils.,yes,OUI
Les femmes sont très précieuses dans l'islam et elles sont portées à leurs juste valeur.,no,OUI
"Vers quel pays devrais je retourner? Je suis francais. Si vous connaissez un pays nommé Islamland ou Islmistan, merci de m en informer.",no,OUI
"On voudrait nous faire croire que c'est normal, bientôt nos petites filles voilées.",yes,OUI
L'islam est une religion tout à fait compatible avec les valeurs de la République. Sinon la France aurait 6 millions de problèmes.,no,OUI
Le terrorisme n est pas une valeur musulmane.,no,OUI
Chacun est libre de ses choix.,no,OUI
Ce voile devrait être un non évènement pourquoi tu lui donnes un message qu'il ne porte pas si ce n'est je crois en Dieu.,no,OUI
Discours de quelqu'un qui ne s'ouvrent pas au monde.,no,OUI
Les musulmans vivent en paix avc leur religion.,no,OUI
Que veux dire terroriste.,no,OUI
Ma mère est voilée et professeur.,no,OUI
Figurez vous que je m'y trouve dans mon pays.,no,OUI
Qu'est ce que ça veut dire?,no,OUI
Ce sont les médias qui alimentent cette peur.,no,OUI
"Avant la christianisation de la france, il y avait peut etre une religion majoritaire, et avant cela, sans doute une autre, et ainsi de suite. Apres l'islamisation, peut etre que la france deviendra bouddhiste, c'est ce qui fait tout simplement l'histoire de l'humanité.",no,OUI
"Islam signifie Paix, il n'a jamais prôné la violence, mais l'amour, que la paix soit avec vous mes frères et soeurs dans l'humanité.",no,OUI
Ces propos pour éviter le débat.,no,OUI
Pourquoi vous acharnez vous sur sa tenue? En quoi cela vous regarde t-il? Ce n'est qu'un morceau de tissu pour vous mais bien plus pour elle; il protège sa liberté de conscience.,no,OUI
Le but c'est la liberté de conscience la finalité c'est la non discrimination pour raisons de religion.,no,OUI
Mon voile est ma liberté.,no,OUI
Connaissez vous réellement une femme voilée?,no,OUI
En quoi il t'agresse?,no,OUI
Le seul but de vos parole est fondé sur de la haine sous couvert d'islamophobie.,no,OUI
C'est un manque de connaissance des femmes Musulmanes.,no,OUI
D ou tenez vous ces propos?,no,OUI
Je connais une congresswoman américaine qui ne serait pas de votre avis.,no,OUI
"Ya pas de ""s"" à démonstration!",no,OUI
Le respect des autres est la base du vivre ensemble et l'islam respecte tout le monde.,no,OUI
"Vous avez oublié djihadiste, pongiste, vélociste, Salakis. Au bon lait de Brebis!",no,OUI
Ce sont les individus qui sont violents.,no,OUI
Ah bon? Soyez crédible.,no,OUI
"C'est l'argument de ceux qui ont peur de la diffèrence, peur de l'autre.",no,OUI
Ton voile est une agression contre moi.,yes,OUI
L'islam ne prône pas la guerre contrairement à vos fantasmes.,no,OUI
Stéréotypes.,no,OUI
En quoi est ce que ma liberté de me vêtir comme je l'entends est une aggression?,no,OUI
L'islam est une religion moyenâgeuse.,yes,OUI
"Changer de paire de lunettes, elles sont #islamophobes.",no,OUI
"L Islam n est pas une politique, c est une religion.",no,OUI
Les valeurs de république ne sont pas en opposition avec celles de l'islam. C'est faux.,no,OUI
Pourriez vous me definir l islam et ces trois termes qu on en discute ensuite?,no,OUI
L'islam est une religion de paix.,no,OUI
C'est une insulte à la liberté de conscience de femmes musulmanes.,no,OUI
Jusqu'à présent vous démontrez que c est l inverse.,no,OUI
Pourquoi dans ce cas les musulmans condamnent ils unanimement tous les attentats ayant eu lieu sur le sol français et européen.,no,OUI
"Les femmes voilées subissent beaucoup de discriminations, ce qui pourrait pousser certaines d'entre elle à s'enfermer.",no,OUI
"Oui effectivement , vous êtes de plus en paranoïaque! Vous regarder trop la télé!",no,OUI
"Tu VEUX DIRE "" TERROIRISTES""?",no,OUI
Phrase de raciste qui regarde bfmtv en boucle.,no,OUI
Si c'est le cas on est mal.,no,OUI
"Ces messages ne font que réveiller tous les fous qui n'ont plus rien à perdre dans toutes les comunités , haine et peur!",no,OUI
Et pourtant c'est toi qui m'agresse.,no,OUI
Représentation des choses faite par medias.,no,OUI
"Analyse du ""nous""? Qui en fait?",no,OUI
Et cela viens d'où à votre avis.,no,OUI
Les musulmans sont là depuis plus longtemps que certains.,no,OUI
Les terroristes n'ont rien de musulmans.,no,OUI
L islam est une religion elle ne peut envahir personne. Chacun est libre d y adhérer où non.L islamisation est un terme inventé qui n a aucun sens. La seule raison qui vous pousse à avoir de tels propos c est la méconnaissance.,no,OUI
Voilée apolitique.,no,OUI
Libre a qui veux de s'habiller comme elle le souhaite.,no,OUI
C'est islamophobe.,no,OUI
"L'islam n'a pas de pays propre, car vous ne connaissais pas la définition de l'islam.",no,OUI
Je vous aime bien moi.,no,OUI
"La République n'a pas toujours respecté ses propres valeurs: esclavage, colonialisme, infériorisation des femmes. Quand on montre du doigt, quatre doigts vous désignent!",no,OUI
"Votre haine est la maladie, la tolérance est le remède.",no,OUI
"Si tel est leur choix, vous ne pouvez pas leur interdire ce que les droits de l homme ont consacré, la liberté de culte.",no,OUI
Normal si à chaque la république sort de son chapeau une Loi contre l'islam.,no,OUI
A preuve du contraire il n'existe pas de pays nommé musulman ou la musulmanie n'existe pas encore.,no,OUI
Au contraire les jeunes aiment jeuner pour faire comme tout le monde.,no,OUI
C'est du délire islamophobe.,no,OUI
Vous parlez a qui svp?,no,OUI
Certains discours peuvent aussi être une forme d'agression.,no,OUI
"Il n'y a nul contrainte en islam, le port du voile par la femme est un choix personnel, et de foi, il n'est nul exigé par la famille ou le mari.",no,OUI
Non musulmans retournez dans vos pays!,no,OUI
Pourquoi se terminent ils tous en -iste?,no,OUI
C'est un argument des islamophobes.,no,OUI
N'est ce pas la peur de la différence qui vous fait dire çelà?,no,OUI
Les musulmans n'impose rien.,no,OUI
"Non. Les discours discriminants à l'encontre d'une religion, si.",no,OUI
C'est d'ailleurs pour ça qu'ils sont des millions à venir vivre dans des pays où la majorité de la population n'est pas musulmane.,no,OUI
"Notre pays c'est la France! C'est ici que nous sommes nés, c'est ici que nous avons grandi, c'est ici que nous payons nos impôts et c'est ici que nous mourrons.",no,OUI
"Environ 6 Millions de musulmans citoyens en France contre une dizaine de personnes ""terroriste"" vous permet de tremper tout le monde dans le même bain? Belle Réflexion!",no,OUI
Autant de mots décrivant votre manque de personnalité. Jolie copier-coller tiré des logorrhées de pseudo experts en terrorisme.,no,OUI
C'est une religion de souche!,no,OUI
Encore une théorie transmise par islamophobe.,no,OUI
Ta haine aussi.,no,OUI
Faudrait déjà que la République est des valeurs. Comme par exemple respecter la religions des autres.,no,OUI
"Avez vous un exemple concret, connaissez vous la population musulmane?",no,OUI
Les femmes ayant la foi portent un foulard par conviction religieuse et certainement pas soumise à qui que ce soit si ce n'est le créateur!,no,OUI
L islam est bien sûr compatible avec la république. La plupart des musulmans sont complètement prenant dans la société dans les organisations diverses et variées tel que les associations de parents d élèves de quartiers où autres le vivre ensemble est très important.,no,OUI
Le voile est contraire à la laïcité.,yes,OUI
Je comprends que je ne représente pas ton idéal féminin mais sache que ce voile est ma fierté.,no,OUI
Un bout de tissu et tu te sens agressé ; tu es quelques peu sensible.,no,OUI
"En étant voilées elles ne sont pas soumises, elles vivent pleinement leur religion.",no,OUI
Copé est passé par là.,no,OUI
Incitation à la haine.,no,OUI
Il n'y a que des extrémistes pour tenir ses propos.,no,OUI
"Personnellement dans mon entourage, toutes les femmes que je connais qui portent le voile, l'ont fait en leur ame et conscience. Et vous, avez vous pris le temps de discuter respectueusement, sans a priori, avec une femme qui porte le voile?",no,OUI
Nous n'obligeons personne à manger hallal.,no,OUI
Les musulmans sont des humains et essaient de subsister comme tout le monde.,no,OUI
Un voile n a rien d'agressive. Vos mots le sont.,no,OUI
L'islam ne déteste pas l'Islam les femmes. Elles sont partie intégrantes de la société.,no,OUI
Pas besoin de répondre.,no,OUI
Le musulmans détestent les actes et non pas l Homme.,no,OUI
Arrêtez la calomnie et les rumeurs.,no,OUI
"Le soucis est historique et il convient que chaque côté se réconcilie avec son histoire (civilisation islamique, reconquista, et jen passe).",no,OUI
Ce n'est qu'un bout de tissus.,no,OUI
"Le voile est la protection de la femme, sont honneur et un signe de pudeur et de foi.",no,OUI
L'islam est la religion de l'obscurantisme.,yes,OUI
"L'amalgame est facile puisqu'il part d'un sophisme. Tous les terroristes sont musulmans (cela reste à prouver). Les musulmans sont tous musulmans, donc tous les musulmans sont terroristes. Cette phrase est aussi vraie que ce sophisme: Tous les chats sont mortels. Socrate est mortel, donc Socrate est un chat.",no,OUI
Femmes au foyer c'est pas un gros mots!,no,OUI
Votre objectif est de briser la concorde nationale? Vous n' y parviendrez pas.,no,OUI
"La plupart des musulmans francais sont nés en france, comment font ils concretement pour retourner chez eux?",no,OUI
Le critère d'emploi qui compte pour n'importe quel patron est plutôt la compétence pour le poste à exercer et non la religion.,no,OUI
Vous créez le communautarisme.,no,OUI
A fait e de fabriquer des prob la ou il n'y a pas lieu d'être on va finir par croire que c'est à cause de l'islam qu'il y'a du chômage en France! Pathétique.,no,OUI
"Je suis française, je ne suis jamais sentie aussi française qu'en suivant l'islam.",no,OUI
Propos isamophobes.,no,OUI
"En France, nous avons une interprétation erronée de la laïcité. Allez voir en Angleterre les femmes voilées travaillent dans toutes les branches et même la fonction publique.",no,OUI
"Que voulez vous , rien ne change dans nos monastères!",no,OUI
"Si pour vous, prier et faire le bien est un problème,alors c est vous le problème.",no,OUI
"Il faudrait des musulmans qui accèdent au pouvoir pour cela,c est loin d être le cas.",no,OUI
T'aime pas la couleur?,no,OUI
Ces votre vision des choses cela ne veut pas dire qu'en vous avez raison.,no,OUI
Pas plus que vos mini jupe et autres.,no,OUI
Discrimination.,no,OUI
N'êtes vous pas entrain de faire un procès d'intention?,no,OUI
"Au contraire, il n'y a nulle religion qui met autant en valeur la femme que l'islam!",no,OUI
"Je suis musulmane et je suis la sunna de mon Prohète Mohammed, PSL.",no,OUI
"Et pour les autres religions, on dit quoi?",no,OUI
Mon voile est un choix respectable.,no,OUI
C'est les politiques qu'ils l'ont rendu compliqués avec des lois qui ont ni queues ni tête.,no,OUI
Vous ne connaissez donc aucun musulman.,no,OUI
"L'islam considère que la femme est un joyau. Et comme toute pierre précieuse, elle doit être préservé des regards malsaints.",no,OUI
C'est une parole des extrémistes.,no,OUI
"Les musulmans sont libre de vivre ou ils veulent, comme tout être humain dans ce monde.",no,OUI
Faux! Absolument faux! La tolérance le respect la sagesse et la Paix entre autres sont les valeurs de cette religion.,no,OUI
Il y a retour à la foi de manière générale.,no,OUI
Qui vous l'a confirmé? Quelles sont vos sources?,no,OUI
C'est faux nous sommes musulmans qui veut dire soumission au seigneur Ce dernier est bon et nous commande de faire que le bien.,no,OUI
Si on était tous des terroristes le monde n'existerait plus lol.,no,OUI
"Du temps du Prophète Mohamad, les femmes participaient activement à la vie de société.",no,OUI
Savez vous que plus de 90% des victimes mondiales du terrorisme sont musulmanes?,no,OUI
Quelle est l'agression? Définissez ce qui est fait CONTRE vous?!,no,OUI
La richesse d'un pays c'est son brassage si vous ne le supportez pas alors rentrez dans votre pays d'intolérant.,no,OUI
Pourtant à la télévision il sont inexistant!,no,OUI
Majeures.,no,OUI
Non ces le droit à chaque personne de s'habillier librement.,no,OUI
L'islam respecte la république.,no,OUI
